"","finalStackSize","lowestStackSize"
"3792",61975,49585
"3793",65140,47817
"3794",52290,39142
"3795",64530,47915
"3796",60100,44350
"3797",62285,49799
"3798",63050,49361
"3799",61465,48618
"3800",64640,44576
"3801",64440,49898
"3802",76150,49698
"3803",62295,49799
"3804",64840,49899
"3805",72680,49058
"3806",68230,49698
"3807",59380,48437
"3808",50625,47805
"3809",77035,44476
"3810",72255,47460
"3811",67585,50000
"3812",63410,47209
"3813",62230,49671
"3814",52485,43201
"3815",60315,45222
"3816",60260,49425
"3817",59670,47513
"3818",70920,47811
"3819",70155,49290
"3820",71085,49482
"3821",68910,49481
"3822",68855,47862
"3823",49510,45367
"3824",61160,47377
"3825",72465,49765
"3826",76065,47239
"3827",62105,45494
"3828",79425,50000
"3829",68390,50000
"3830",66965,48008
"3831",52775,47872
"3832",56535,46588
"3833",63835,50000
"3834",57535,48902
"3835",85805,49206
"3836",78730,49447
"3837",64570,49899
"3838",56610,46911
"3839",62985,49799
"3840",56020,35044
"3841",74535,48926
"3842",60435,47906
"3843",73790,49898
"3844",68475,49041
"3845",58570,49857
"3846",47850,30272
"3847",54905,45259
"3848",68910,47610
"3849",47775,41982
"3850",65570,49498
"3851",72295,49598
"3852",74210,49736
"3853",68820,49211
"3854",64180,49850
"3855",63660,50000
"3856",77410,48997
"3857",65890,48380
"3858",57930,49402
"3859",56945,49698
"3860",65045,45219
"3861",55135,44338
"3862",72485,49823
"3863",70635,48725
"3864",62380,43823
"3865",49150,46346
"3866",71415,49899
"3867",70645,50000
"3868",60715,49367
"3869",62900,48085
"3870",75050,48091
"3871",55565,47569
"3872",57145,47290
"3873",59105,46702
"3874",55910,46823
"3875",65475,49899
"3876",70365,49234
"3877",65880,48084
"3878",55700,48916
"3879",64360,47645
"3880",63405,48073
"3881",70805,49214
"3882",57600,48549
"3883",82645,48882
"3884",70360,49322
"3885",65805,49899
"3886",62355,49848
"3887",61820,48672
"3888",66590,47482
"3889",60335,49659
"3890",65080,49779
"3891",75345,50000
"3892",68675,48936
"3893",66420,48015
"3894",69290,49152
"3895",64710,49199
"3896",49290,48421
"3897",71530,49023
"3898",64870,49368
"3899",59875,45199
"3900",61030,49644
"3901",74100,50000
"3902",62945,49221
"3903",56075,47615
"3904",61505,47269
"3905",59740,48657
"3906",64135,49598
"3907",60850,48874
"3908",54130,44104
"3909",61920,46973
"3910",63990,49798
"3911",58795,44373
"3912",69980,48775
"3913",60765,48750
"3914",63910,49193
"3915",59415,45664
"3916",55060,45818
"3917",55665,43817
"3918",65985,47097
"3919",71220,48050
"3920",60230,48603
"3921",56580,46618
"3922",60895,49596
"3923",80280,49804
"3924",65350,45412
"3925",78355,49355
"3926",66805,49615
"3927",55670,48932
"3928",53255,49432
"3929",68100,44840
"3930",79405,49777
"3931",70635,49336
"3932",72230,49998
"3933",54595,48685
"3934",62510,45169
"3935",60300,45515
"3936",68685,49632
"3937",69385,47552
"3938",67740,49606
"3939",75825,49955
"3940",50990,46475
"3941",68860,50000
"3942",64185,49698
"3943",80810,50000
"3944",74310,49097
"3945",65020,49266
"3946",71745,46053
"3947",65360,49955
"3948",62520,49799
"3949",56810,48577
"3950",69120,48883
"3951",56150,48270
"3952",76190,49798
"3953",38045,25378
"3954",67570,48070
"3955",59790,48161
"3956",63100,46889
"3957",80860,48846
"3958",68515,49486
"3959",67710,48378
"3960",59330,49070
"3961",58165,46117
"3962",69855,49332
"3963",55815,47339
"3964",71550,48924
"3965",69930,50000
"3966",71500,49187
"3967",55735,48024
"3968",77625,49899
"3969",68660,47432
"3970",68380,49095
"3971",55870,42006
"3972",71325,49510
"3973",64640,49276
"3974",62555,49212
"3975",69170,48751
"3976",82350,49586
"3977",51940,49865
"3978",63115,48821
"3979",63150,42454
"3980",74730,49074
"3981",66360,48734
"3982",58915,46413
"3983",74805,49295
"3984",69370,49899
"3985",68685,49445
"3986",71235,49612
"3987",55810,49615
"3988",75445,49198
"3989",61470,46054
"3990",56905,48348
"3991",67655,49130
"3992",63660,48935
"3993",61935,49790
"3994",65500,50000
"3995",57285,46044
"3996",72495,48092
"3997",68025,48293
"3998",81990,48787
"3999",69965,49516
"4000",67365,47137
"4001",52935,48908
"4002",72880,49899
"4003",51855,49341
"4004",65810,49076
"4005",65055,45669
"4006",75870,49899
"4007",81495,49898
"4008",68900,47159
"4009",70170,50000
"4010",69000,49825
"4011",42080,41467
"4012",66920,50000
"4013",63080,49379
"4014",64355,49389
"4015",65620,45898
"4016",73335,49872
"4017",55985,45869
"4018",75855,49477
"4019",66220,48952
"4020",67780,48070
"4021",63710,49798
"4022",57555,49998
"4023",63615,47871
"4024",72820,49760
"4025",65960,49679
"4026",66825,49998
"4027",57680,46460
"4028",72445,44523
"4029",64270,46828
"4030",53985,48100
"4031",59965,47010
"4032",74605,48395
"4033",73345,50000
"4034",61195,49233
"4035",51055,47269
"4036",57635,49244
"4037",62410,45212
"4038",54510,47852
"4039",61010,45717
"4040",47335,43359
"4041",57940,45674
"4042",65290,49598
"4043",64260,47079
"4044",73280,49457
"4045",60680,49933
"4046",68660,49798
"4047",62805,48315
"4048",38500,32900
"4049",52605,46161
"4050",55650,48747
"4051",59740,45943
"4052",65800,50000
"4053",63665,48694
"4054",61770,49899
"4055",59140,48372
"4056",79305,49899
"4057",65850,47257
"4058",67105,47907
"4059",71105,49031
"4060",65450,46847
"4061",66395,45680
"4062",53740,49798
"4063",71095,48041
"4064",70945,49959
"4065",71205,49998
"4066",64455,48838
"4067",59905,49964
"4068",57085,46782
"4069",57265,44611
"4070",49705,45590
"4071",64240,49799
"4072",63620,50000
"4073",51905,48597
"4074",66770,48734
"4075",68845,49333
"4076",63120,49799
"4077",56215,47753
"4078",55305,49858
"4079",64015,49088
"4080",72015,49998
"4081",51935,32544
"4082",68875,49899
"4083",66565,49632
"4084",71420,49642
"4085",80510,49799
"4086",57440,47520
"4087",64095,45158
"4088",76260,48666
"4089",71120,45514
"4090",65775,49998
"4091",70265,48865
"4092",70200,48740
"4093",65130,45395
"4094",63895,48992
"4095",53135,46594
"4096",60145,48377
"4097",66800,48126
"4098",80740,50000
"4099",53745,47854
"4100",56495,44675
"4101",81065,49483
"4102",64870,49998
"4103",60730,49534
"4104",61740,49998
"4105",63675,48935
"4106",50085,45057
"4107",71850,46957
"4108",61355,49899
"4109",74130,46842
"4110",57600,46168
"4111",63835,48143
"4112",60380,49598
"4113",58520,49539
"4114",58435,49507
"4115",67695,49619
"4116",61810,49456
"4117",76490,49998
"4118",59785,48193
"4119",58105,40301
"4120",72895,49799
"4121",68045,45688
"4122",74135,50000
"4123",66375,49698
"4124",68770,48043
"4125",67115,46345
"4126",50795,46040
"4127",52195,48364
"4128",50890,41429
"4129",67565,48186
"4130",71205,48518
"4131",66730,48231
"4132",68495,49797
"4133",62510,47826
"4134",70595,45185
"4135",76885,50000
"4136",45815,39487
"4137",57625,49046
"4138",68615,48877
"4139",66085,49482
"4140",72930,47197
"4141",57535,48683
"4142",77075,48501
"4143",62585,48648
"4144",55560,49285
"4145",65565,49799
"4146",50600,41112
"4147",65475,50000
"4148",55815,47147
"4149",58120,48941
"4150",69840,45652
"4151",57890,41740
"4152",62540,49218
"4153",71290,49397
"4154",61205,48271
"4155",64010,49481
"4156",58990,49698
"4157",48180,38176
"4158",66325,49256
"4159",62480,48534
"4160",64535,49485
"4161",65910,42696
"4162",67785,49799
"4163",82220,48809
"4164",58205,47779
"4165",59485,45538
"4166",59295,47131
"4167",56095,43863
"4168",67300,47245
"4169",69320,49550
"4170",49240,39858
"4171",61160,48500
"4172",57890,45728
"4173",55450,44183
"4174",64760,46053
"4175",74495,49899
"4176",69180,48748
"4177",64570,49799
"4178",57840,49626
"4179",66540,48580
"4180",58775,49901
"4181",68675,49081
"4182",64695,48422
"4183",69510,45966
"4184",55035,46611
"4185",63775,48962
"4186",59850,45951
"4187",76195,49665
"4188",32865,31858
"4189",63440,47813
"4190",73020,48671
"4191",44095,39304
"4192",63230,47175
"4193",67520,48751
"4194",62855,47820
"4195",64290,49899
"4196",69705,45263
"4197",68365,47513
"4198",61430,48473
"4199",64255,48964
"4200",71690,49475
"4201",73745,46654
"4202",61205,48977
"4203",62880,47215
"4204",58355,49200
"4205",62795,49785
"4206",66555,49422
"4207",71215,49323
"4208",82525,49890
"4209",72040,50000
"4210",68885,48061
"4211",65860,49806
"4212",64530,48682
"4213",81185,50000
"4214",63215,49137
"4215",65875,48981
"4216",64150,48268
"4217",69795,44503
"4218",59025,50000
"4219",64045,49598
"4220",70965,49361
"4221",68580,48741
"4222",58195,49101
"4223",61520,49772
"4224",67610,48502
"4225",62645,45419
"4226",60420,50000
"4227",62010,49899
"4228",62400,46144
"4229",63135,46877
"4230",56210,48871
"4231",65420,49899
"4232",62475,50000
"4233",63020,47724
"4234",63160,49609
"4235",62205,47008
"4236",76360,49798
"4237",64360,49995
"4238",58345,46598
"4239",60690,47558
"4240",85790,50000
"4241",71030,49795
"4242",56850,49641
"4243",76530,48644
"4244",59885,48736
"4245",61170,45658
"4246",48165,38792
"4247",59555,48610
"4248",58400,49339
"4249",65925,49796
"4250",58030,44076
"4251",64325,49899
"4252",68030,48331
"4253",73490,49430
"4254",67610,48674
"4255",66910,49725
"4256",57485,45806
"4257",78155,49586
"4258",59790,49333
"4259",51855,45815
"4260",60030,49283
"4261",56135,49932
"4262",62635,49113
"4263",79930,48484
"4264",67365,47773
"4265",44885,44726
"4266",49365,45506
"4267",58430,46483
"4268",55285,49761
"4269",64795,49282
"4270",72625,49017
"4271",56215,41606
"4272",69370,48934
"4273",58400,49325
"4274",76940,47522
"4275",56905,50000
"4276",75020,49107
"4277",68440,49330
"4278",51700,49000
"4279",59685,48997
"4280",70200,47709
"4281",59515,46813
"4282",68650,49686
"4283",74625,43662
"4284",55825,45744
"4285",62130,49052
"4286",46710,46253
"4287",75830,49899
"4288",66175,49670
"4289",59285,47814
"4290",51470,43961
"4291",61360,48644
"4292",55680,46906
"4293",62340,49371
"4294",75280,49795
"4295",65730,48552
"4296",76785,49979
"4297",48385,43314
"4298",60370,49057
"4299",59965,49669
"4300",69210,46851
"4301",65465,47874
"4302",73105,49698
"4303",64535,48077
"4304",69315,49413
"4305",71395,48865
"4306",54505,47391
"4307",59170,48661
"4308",63800,48717
"4309",61200,50000
"4310",61980,49434
"4311",65045,49531
"4312",76785,49799
"4313",68640,49610
"4314",62910,49726
"4315",65490,48786
"4316",55455,46752
"4317",69030,49396
"4318",69175,48449
"4319",71860,49219
"4320",60280,47561
"4321",63860,49040
"4322",69195,48194
"4323",71910,48693
"4324",55855,45879
"4325",65885,47486
"4326",47460,46422
"4327",57555,45196
"4328",63545,49799
"4329",60070,47000
"4330",54590,44323
"4331",66490,50000
"4332",66345,46897
"4333",60885,47192
"4334",65595,49502
"4335",68385,49594
"4336",72965,50000
"4337",78200,47000
"4338",61050,50000
"4339",62995,48330
"4340",63565,50000
"4341",54235,49141
"4342",70895,49445
"4343",63200,49397
"4344",75045,49101
"4345",60030,46328
"4346",56900,46195
"4347",64450,49153
"4348",61985,49214
"4349",70380,49506
"4350",51390,41783
"4351",62515,43770
"4352",57715,42923
"4353",70010,48270
"4354",61010,50000
"4355",63460,48935
"4356",65600,47309
"4357",71350,49085
"4358",61850,49214
"4359",53485,46966
"4360",74805,49898
"4361",69195,48853
"4362",52580,49227
"4363",69805,50000
"4364",71220,49314
"4365",56545,48276
"4366",60475,49125
"4367",78965,48035
"4368",64200,48723
"4369",63615,49301
"4370",65055,49430
"4371",48440,44088
"4372",70365,49690
"4373",72710,50000
"4374",77830,50000
"4375",49945,45552
"4376",41275,39004
"4377",61140,47745
"4378",68135,48908
"4379",63560,48866
"4380",61685,47133
"4381",71960,49692
"4382",64920,50000
"4383",64240,48713
"4384",52005,44744
"4385",53555,46821
"4386",60595,46365
"4387",60460,49540
"4388",56120,48217
"4389",69560,46555
"4390",75460,49327
"4391",76275,49565
"4392",51295,45510
"4393",62955,48411
"4394",67335,48583
"4395",54980,44872
"4396",74765,47584
"4397",58395,42965
"4398",57000,43387
"4399",83665,49899
"4400",64330,50000
"4401",68260,49476
"4402",66285,49552
"4403",77145,49799
"4404",70175,49220
"4405",71870,49543
"4406",58850,47487
"4407",64905,48953
"4408",68855,49324
"4409",58800,45690
"4410",58200,49730
"4411",51540,44643
"4412",53755,45285
"4413",61040,47952
"4414",86265,49799
"4415",60965,44006
"4416",65060,47755
"4417",60445,45439
"4418",56720,50000
"4419",44920,44576
"4420",66795,49402
"4421",73170,49503
"4422",69495,46915
"4423",72925,49745
"4424",58710,45991
"4425",69355,48452
"4426",80240,49124
"4427",59840,49785
"4428",59075,43673
"4429",45755,40724
"4430",74585,49799
"4431",65645,49026
"4432",68250,49577
"4433",58520,43384
"4434",71480,49955
"4435",66840,50000
"4436",63130,48969
"4437",64920,47972
"4438",70730,47707
"4439",58870,48962
"4440",54520,44509
"4441",56445,45570
"4442",63510,43804
"4443",71985,45130
"4444",60305,49998
"4445",56930,46908
"4446",56975,46977
"4447",64885,49683
"4448",86120,50000
"4449",61815,47201
"4450",59595,50000
"4451",62665,49716
"4452",81365,49550
"4453",64595,49098
"4454",67525,49064
"4455",78135,49998
"4456",52840,48228
"4457",63075,44468
"4458",69010,47911
"4459",71730,49799
"4460",73420,49989
"4461",54900,48300
"4462",62595,48846
"4463",62490,49185
"4464",63475,49124
"4465",55665,48237
"4466",56205,49815
"4467",78480,49517
"4468",68490,49662
"4469",64055,45336
"4470",57985,48754
"4471",65465,49913
"4472",62815,48946
"4473",77970,48387
"4474",65050,49400
"4475",53605,43508
"4476",73265,49206
"4477",57365,46921
"4478",67940,49490
"4479",74835,49698
"4480",65115,49188
"4481",59860,49135
"4482",65250,48907
"4483",73855,50000
"4484",60980,43616
"4485",59475,48329
"4486",68070,48022
"4487",64385,47158
"4488",64075,48094
"4489",57590,44536
"4490",56990,47760
"4491",73635,48431
"4492",63245,49799
"4493",78135,47996
"4494",45720,31949
"4495",55850,46485
"4496",61925,49899
"4497",71975,49029
"4498",68765,49384
"4499",67470,50000
"4500",58290,49196
"4501",68815,50000
"4502",62475,48531
"4503",60925,49238
"4504",55990,49149
"4505",64930,48939
"4506",70970,47638
"4507",65880,49598
"4508",55490,45309
"4509",61480,47890
"4510",63640,49487
"4511",73520,49898
"4512",55505,50000
"4513",62025,48389
"4514",59010,46669
"4515",62610,45262
"4516",68420,49998
"4517",55705,49680
"4518",58710,49799
"4519",75345,49535
"4520",49795,46519
"4521",68485,48585
"4522",78305,49030
"4523",57245,49270
"4524",72610,49262
"4525",73120,48980
"4526",63085,44973
"4527",55225,48564
"4528",66395,47922
"4529",79875,49894
"4530",65980,49205
"4531",59645,49644
"4532",64725,48471
"4533",67260,48698
"4534",76040,48923
"4535",58240,49603
"4536",60860,49799
"4537",73705,47905
"4538",58505,49899
"4539",58120,46514
"4540",67430,47162
"4541",60620,47807
"4542",63470,49581
"4543",64555,47386
"4544",59475,46780
"4545",67480,49715
"4546",45435,41474
"4547",62175,47454
"4548",67640,48423
"4549",74410,47869
"4550",75545,49330
"4551",64500,46578
"4552",52335,42706
"4553",67590,49238
"4554",54875,46142
"4555",69700,49550
"4556",56440,43574
"4557",39890,31238
"4558",71335,49421
"4559",62630,48654
"4560",53130,44866
"4561",52415,41040
"4562",76255,48832
"4563",63755,46101
"4564",67145,49404
"4565",55420,48504
"4566",67310,48901
"4567",75080,49370
"4568",62720,47196
"4569",52790,45726
"4570",67305,49799
"4571",67360,49447
"4572",75680,47871
"4573",75855,49998
"4574",53295,42409
"4575",73610,48997
"4576",52805,48760
"4577",59685,49251
"4578",54620,47669
"4579",56400,45844
"4580",70850,48648
"4581",62015,48217
"4582",50720,45531
"4583",62310,44408
"4584",72165,49087
"4585",69055,49799
"4586",60240,48911
"4587",44420,40108
"4588",78125,50000
"4589",61440,49610
"4590",56880,46920
"4591",81595,50000
"4592",67230,50000
"4593",63805,47851
"4594",71760,50000
"4595",69335,49548
"4596",70255,49744
"4597",58695,50000
"4598",60370,48158
"4599",68425,49529
"4600",65925,47992
"4601",66855,49899
"4602",55840,42504
"4603",71045,49055
"4604",50725,39439
"4605",74965,48323
"4606",71075,50000
"4607",66860,49899
"4608",72730,49780
"4609",53290,43947
"4610",65050,46324
"4611",66140,49661
"4612",52200,41447
"4613",73140,46420
"4614",60040,49913
"4615",70270,50000
"4616",77685,50000
"4617",59015,49336
"4618",44395,41110
"4619",65870,48719
"4620",51640,45006
"4621",69285,49799
"4622",63795,47338
"4623",60235,46028
"4624",71690,49344
"4625",45060,39115
"4626",53465,42934
"4627",65780,49998
"4628",51315,46740
"4629",66770,49542
"4630",62345,49698
"4631",66890,49240
"4632",82190,49600
"4633",45325,40589
"4634",57665,49886
"4635",66125,49145
"4636",62575,46221
"4637",75070,48325
"4638",52015,43220
"4639",63210,45156
"4640",64515,49475
"4641",59735,49165
"4642",37865,32005
"4643",52240,41069
